sample	TCGA-KM-8442-01	TCGA-KN-8428-01	TCGA-KN-8430-01	TCGA-KL-8343-01	TCGA-KL-8324-01	TCGA-KN-8421-01	TCGA-KL-8333-01	TCGA-KM-8441-01	TCGA-KL-8335-01	TCGA-KN-8427-01	TCGA-KO-8407-01	TCGA-KL-8346-01	TCGA-KO-8405-01	TCGA-KO-8408-01	TCGA-KO-8410-01	TCGA-KO-8416-01	TCGA-KL-8338-01	TCGA-KO-8406-01	TCGA-KN-8432-01	TCGA-KL-8334-01	TCGA-KL-8332-01	TCGA-KO-8415-01	TCGA-KL-8330-01	TCGA-KM-8438-01	TCGA-KN-8434-01	TCGA-KN-8423-01	TCGA-KM-8476-01	TCGA-KN-8418-01	TCGA-KO-8413-01	TCGA-KO-8417-01	TCGA-KN-8425-01	TCGA-KO-8411-01	TCGA-KN-8424-01	TCGA-KL-8336-01	TCGA-KO-8403-01	TCGA-KN-8436-01	TCGA-KM-8439-01	TCGA-KN-8435-01	TCGA-KN-8429-01	TCGA-KL-8340-01	TCGA-KM-8440-01	TCGA-KM-8639-01	TCGA-KL-8329-01	TCGA-KN-8419-01	TCGA-KL-8328-01	TCGA-KL-8325-01	TCGA-KO-8409-01	TCGA-KM-8443-01	TCGA-KL-8337-01	TCGA-KL-8326-01	TCGA-KL-8344-01	TCGA-KL-8345-01	TCGA-KL-8341-01	TCGA-KL-8327-01	TCGA-KL-8342-01	TCGA-KL-8339-01	TCGA-KO-8404-01	TCGA-KO-8414-01	TCGA-KN-8426-01	TCGA-KN-8431-01	TCGA-KN-8433-01	TCGA-KL-8331-01	TCGA-KN-8437-01
COG3-R-V	-0.025764537	-0.099733636	-0.435203733	0.199617623	0.017550426	-0.126109017	0.39267071	-0.668876927	-0.569241519	-0.195463379	-0.269541898	-0.434871328	0.058719322	0.019752928	0.011809986	-0.151267385	-0.392369817	0.048368703	-0.193299565	-0.225348931	-0.358390055	0.328553959	-0.381190482	-0.226593815	-0.203750147	0.131819237	-0.155179091	0.069027145	0.211309651	-0.099540189	-0.041289759	0.114088637	0.435049469	0.106995329	0.349237264	0.04923964	-0.540069459	-0.36142776	-0.228410058	-0.293804795	-0.262752272	-0.782880594	-0.027154777	0.026655462	0.191744139	0.011096932	0.133317126	-0.050184752	-0.18456801	0.132432218	-0.245541921	0.447150529	0.059557657	-0.081866059	-0.019431133	-0.266642271	0.448960836	0.387801815	0.387697231	-0.241550606	-0.361989291	-0.024350631	-0.596332602
DUSP4-R-V	0.187995117	0.559429526	0.533357379	-0.234321087	-0.28324173	0.014924322	-0.185037125	0.459779088	-0.013685961	0.100706155	0.430395332	0.255359459	0.108996408	-0.215399272	-0.285039911	0.310653723	0.09994557	0.169981434	-0.015956395	0.10099295	-0.105903725	-0.070806351	0.094107863	-0.033671167	0.4884169	-0.278212757	0.185722559	0.018447785	-0.347038518	0.008332118	-0.292761627	0.356524727	0.467854253	-0.18752777	0.182757013	0.433400837	0.586963659	0.322036183	0.031308033	0.23325871	-0.037569573	-0.039864406	-0.105510407	0.305378866	0.123370353	0.133675422	-0.085412125	-0.064717447	-0.023373015	0.177180445	0.306445173	-0.121860772	-3.55E-05	0.194569476	-0.026029233	-0.06708335	0.026133978	-0.29315673	-0.326380063	-0.055077605	0.049111495	-0.03086196	0.540757283
ERCC5-R-C	0.021624711	0.228980913	-0.329872551	0.357504366	0.123329324	-0.301977283	-0.046242622	-0.698241822	0.406544589	-0.130495827	0.018382753	0.307698983	-0.050667864	0.459273422	-0.07014264	-0.311421147	0.366776014	0.095024319	-0.183560435	0.162499365	-0.111416027	-0.132509431	-0.243695086	-0.285679827	0.031985749	-0.302752804	-0.387917582	0.083977512	-0.270285782	-0.297299125	-0.116330659	-0.173660838	0.145971615	0.26423681	0.211598235	-0.908508642	-0.471649951	-0.292203259	0.297083568	0.47675964	0.180733247	-0.64617077	0.197295391	-0.541464651	0.287940091	0.2242345	-0.431268772	-0.107328215	0.127115055	-0.091803945	-0.812008362	0.045670412	-1.066711614	-0.25079658	0.059173381	0.11045774	-0.412954623	-0.03761131	-0.463635419	-0.164688816	-0.072960949	0.324775156	-1.166856965
IGF1R_pY1135_Y1136-R-V	0.079683421	0.053461703	0.043666846	0.098460535	0.095274189	0.093755192	0.06269062	0.040538356	0.116344657	0.026419674	0.001359744	0.199260973	0.016823583	0.066490428	0.244187532	0.012664914	0.151577699	0.143214514	-0.02449113	0.059960474	0.143062571	0.083342589	0.055166943	0.09426888	0.105688193	0.116640129	-0.015853173	0.013445202	-0.012151491	0.03542891	0.112502321	0.054752012	-0.007948924	-0.019192819	0.061851852	-0.005903196	0.128315501	0.107975191	0.314396869	0.318862269	0.066512382	0.046073782	-0.049209511	-0.020651904	0.1418236	-0.158544422	7.60E-05	0.268377322	0.182174747	0.00619514	0.276458635	0.117637008	0.029226974	-0.052049772	0.17840966	0.104412833	-0.029069225	0.120660751	0.049798655	0.097134984	0.10851636	0.036063432	0.028292388
IRF-1-R-C	-0.126604186	0.044582193	-0.327057452	0.012565709	0.259650984	-0.018442803	0.178880493	-0.503156171	0.161840904	-0.042838539	-0.11130356	0.427177665	0.055830245	0.183724855	0.092162332	-0.328047858	0.257437745	-0.084130382	-0.15181247	0.293104437	0.03732677	0.03847596	-0.087092734	0.166709489	0.110208813	-0.096776943	-0.271859225	-0.039288938	0.09772405	-0.230086345	0.31823032	-0.205734789	0.153714928	0.172823142	0.13521627	-0.705073207	-0.437782342	-0.211388912	0.435302478	0.433237932	0.180733247	-0.454406806	0.120452588	-0.294142448	0.135149374	-0.131134288	-0.203660334	0.260534105	0.168910859	-0.209351157	-0.54011448	-0.038912842	-0.42548216	-0.081521992	0.189946522	0.013181264	0.090933684	0.174010333	0.115129165	0.022089181	0.004425138	0.056859583	-0.702783558
Jak2-R-V	-0.127835869	0.098072406	-0.252639072	-0.143761455	0.164654653	-0.15331312	0.031968089	-0.320952306	-0.154389428	0.232341564	-0.049587095	-0.455248238	0.202400507	0.211262761	-0.042655387	-0.050617128	-0.047146967	0.031118266	-0.161428696	0.018303778	-0.327603269	-0.276580509	-0.041227906	-0.060168158	0.070744667	-0.253864094	-0.222689645	0.218400977	-0.315019516	-0.055780578	-0.117002734	-0.114508442	0.067691489	-0.093238188	0.154502695	-0.167892229	-0.272493282	-0.101927748	-0.237682015	-0.03637037	-0.127973619	-0.984662719	0.112199153	-0.005518675	0.042411675	-0.357480912	0.102156646	-0.143922514	-0.210103066	-0.063284748	-0.128672868	-0.176261285	-0.243523537	0.128113411	-0.291474648	-0.017675733	0.238515946	-0.038200622	0.003434317	-0.047513036	-0.160814243	-0.094838307	-0.205660281
p16_INK4a-R-V	0.032747513	0.389305018	0.146185631	-0.609460178	-0.828920372	-0.308706829	-0.19371935	-0.052845588	0.106372121	0.790006829	-0.07094488	0.0712228	0.249892311	0.003668556	1.05248063	-0.379787314	0.259214778	-0.215184281	0.251682041	0.53383476	-0.460351836	0.355146297	-0.089366486	-0.158290749	0.247797878	0.157801328	-0.198464607	0.040615159	0.162699042	-0.244764818	0.964812136	-0.435195795	0.340023519	0.553871744	0.304546129	-0.334169188	-0.301760957	0.026565955	-0.149237165	0.017001492	0.048695039	-0.332968761	0.01618528	0.10418786	-0.318519647	-0.305798539	0.130013149	-0.048815718	-0.016448249	-0.012317384	-0.27274153	-0.241987468	-0.103347157	-0.228870529	-0.205626911	0.110100343	-0.099806693	0.072328909	0.224603015	-0.340679986	0.309640151	-0.02459954	-0.202367101
SHP-2_pY542-R-C	0.331061006	-0.187563585	0.288135843	0.090181386	-0.338889633	0.22827209	0.398944483	0.339657157	0.050555852	-0.39086141	0.083012634	-0.11480169	-0.040361662	-0.284452751	0.304248548	0.162077669	-0.120601534	0.306425824	-0.058819919	-0.404871093	-0.04440928	-0.193844386	0.002030091	-0.198324419	-0.001222618	0.414855532	0.080422202	-0.006582782	-0.294532358	0.032651084	-0.263230775	0.299863842	-0.242289521	0.203432808	-0.142340278	0.332268812	0.280571532	0.154765663	-0.323733136	-0.097705765	-0.211957025	-0.018909399	-0.229039548	0.059424567	-0.212020448	0.173278468	-0.035034294	-0.212476757	-0.216171448	0.065227559	0.280710207	0.028813303	-0.232139117	0.044003689	-0.153230873	-0.05074648	-0.566757299	-0.148976658	-0.252378668	0.029458479	-0.167232531	-0.342900012	0.341364307
CD26-R-V	0.407398582	0.008704445	-0.435203733	0.07656861	0.446129931	1.242624279	0.212209232	-0.513811433	-0.091142358	-0.084088881	-0.209099549	0.469060295	0.047407131	0.037712672	1.258820064	-0.399516855	-0.091001471	-0.124101151	0.091235009	-0.173296509	0.104254038	-0.004285797	-0.150007136	0.111120648	-0.0484981	-0.017322639	0	-0.081770187	0.272906369	-0.333944788	0.030445236	-0.330962061	-0.032095689	0.023984662	-0.109469282	-0.456342538	-0.397210592	-0.290338597	0.213235434	0.076737629	0.047452128	-0.171977041	-0.085124654	0.340737321	-0.046136391	-0.033280974	-0.125654852	0.20604589	0.247804434	-0.160883557	0.096346458	-0.290621502	-0.254981724	-0.24043516	-0.090172669	0.069277861	0.486896065	0.368666576	0.29912324	0.215909939	0.058588799	0.022967996	-0.335670167
CDK1_pY15-R-C	-0.195873738	0.073426656	0.197975222	-0.063469512	-0.387095082	0.064017127	-0.466133038	0.113211866	0.03667024	-0.04994573	0.069593563	-0.124326285	-0.168263604	-0.211494336	0.117623197	0.071391622	0.026885026	-0.02594492	-0.250979324	-0.127023599	-0.089379535	-0.039575157	0.112796575	0.007939961	-0.026559021	-0.147793619	-0.179427032	-0.073853787	-0.092864225	0.047045552	-0.033425612	0.059404087	-0.541101846	-0.255268926	-0.284827478	0.347083522	0.223876491	0.231719094	0.024881766	-0.067587784	-0.045284023	0.085471329	-0.114035977	0.082490444	-0.167555012	-0.079834581	-0.089452532	0.021835429	0.137918314	0.039814661	0.210608638	0.076322633	0.082138892	0.024939076	-0.011903104	0.040276589	0.002650069	-0.204021225	-0.093631295	-0.019752685	-0.056631252	-0.105026451	0.397299403
Subtype	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
